building_id,dataset,building_type,metric,value,mean_actual,n_windows
Fox_education_Nilda,BDG-2,commercial,cvrmse,0.13685332238674164,136.16012573242188,724
Fox_education_Ollie,BDG-2,commercial,cvrmse,0.11055144667625427,108.09954833984375,724
Fox_education_Otilia,BDG-2,commercial,cvrmse,0.039180878549814224,932.6431274414062,724
Fox_education_Ray,BDG-2,commercial,cvrmse,0.11114992946386337,47.45331954956055,724
Fox_education_Rosie,BDG-2,commercial,cvrmse,0.06956999748945236,128.6846160888672,724
Fox_education_Rudolph,BDG-2,commercial,cvrmse,0.2448321133852005,23.48292350769043,724
Fox_education_Shaun,BDG-2,commercial,cvrmse,0.34761154651641846,85.60720825195312,358
Fox_education_Shawanda,BDG-2,commercial,cvrmse,0.4214549958705902,11.494516372680664,724
Fox_education_Shirley,BDG-2,commercial,cvrmse,0.28715944290161133,100.76789855957031,724
Fox_education_Stacia,BDG-2,commercial,cvrmse,0.08607762306928635,76.29377746582031,724
Fox_education_Sterling,BDG-2,commercial,cvrmse,0.33344772458076477,22.414522171020508,724
Fox_education_Suzan,BDG-2,commercial,cvrmse,0.2130555510520935,41.07484436035156,724
Fox_education_Tamika,BDG-2,commercial,cvrmse,0.18473027646541595,151.28688049316406,724
Fox_education_Theodore,BDG-2,commercial,cvrmse,0.04594922810792923,270.67498779296875,724
Fox_education_Tonya,BDG-2,commercial,cvrmse,0.06895993649959564,169.96376037597656,724
Fox_education_Virgil,BDG-2,commercial,cvrmse,0.07178474962711334,89.70760345458984,724
Fox_education_Virginia,BDG-2,commercial,cvrmse,0.6791831254959106,10.180533409118652,724
Fox_education_Wendell,BDG-2,commercial,cvrmse,0.0419071801006794,532.6544799804688,724
Fox_education_Willis,BDG-2,commercial,cvrmse,0.03029443509876728,2438.18896484375,724
Fox_education_Yolande,BDG-2,commercial,cvrmse,0.05533964931964874,522.8424682617188,724
Fox_food_Francesco,BDG-2,commercial,cvrmse,0.20956586301326752,60.91117858886719,724
Fox_food_Scott,BDG-2,commercial,cvrmse,0.17675913870334625,73.78437042236328,724
Fox_health_Lorena,BDG-2,commercial,cvrmse,0.1662539839744568,41.82889938354492,724
Fox_lodging_Alana,BDG-2,commercial,cvrmse,0.07000570744276047,202.29132080078125,724
Fox_lodging_Angla,BDG-2,commercial,cvrmse,0.13431797921657562,118.28466033935547,724
Fox_lodging_Frances,BDG-2,commercial,cvrmse,0.10632668435573578,99.14984893798828,724
Fox_lodging_Helen,BDG-2,commercial,cvrmse,0.07817098498344421,354.583740234375,724
Fox_lodging_Isabell,BDG-2,commercial,cvrmse,0.08622518181800842,27.750085830688477,724
Fox_lodging_Jina,BDG-2,commercial,cvrmse,0.05838332325220108,142.21055603027344,724
Fox_lodging_Morris,BDG-2,commercial,cvrmse,0.09128808230161667,23.415210723876953,724
Fox_lodging_Stephan,BDG-2,commercial,cvrmse,0.09869525581598282,30.518163681030273,724
Fox_lodging_Stephen,BDG-2,commercial,cvrmse,0.09038104116916656,82.42680358886719,724
Fox_lodging_Wallace,BDG-2,commercial,cvrmse,0.06153707951307297,351.7767639160156,724
Fox_lodging_Warren,BDG-2,commercial,cvrmse,0.10615827888250351,36.332279205322266,724
Fox_lodging_Winifred,BDG-2,commercial,cvrmse,0.05826966091990471,84.25464630126953,724
Fox_office_Alice,BDG-2,commercial,cvrmse,0.06277506798505783,361.155029296875,724
Fox_office_Bernard,BDG-2,commercial,cvrmse,0.07683314383029938,132.38638305664062,724
Fox_office_Berniece,BDG-2,commercial,cvrmse,0.27423036098480225,27.77756118774414,724
Fox_office_Brandy,BDG-2,commercial,cvrmse,0.33394351601600647,32.2728385925293,724
Fox_office_Carson,BDG-2,commercial,cvrmse,0.1618748903274536,51.69484329223633,724
Fox_office_Clayton,BDG-2,commercial,cvrmse,0.20566406846046448,88.072998046875,724
Fox_office_Demetrius,BDG-2,commercial,cvrmse,0.26828575134277344,122.14005279541016,724
Fox_office_Easter,BDG-2,commercial,cvrmse,0.2867540121078491,23.008743286132812,724
Fox_office_Edythe,BDG-2,commercial,cvrmse,0.14073577523231506,113.39568328857422,724
Fox_office_Essie,BDG-2,commercial,cvrmse,0.46967247128486633,34.31966781616211,724
Fox_office_Gaylord,BDG-2,commercial,cvrmse,0.2321028858423233,161.8257293701172,724
Fox_office_Israel,BDG-2,commercial,cvrmse,0.1513114720582962,121.31116485595703,724
Fox_office_Joy,BDG-2,commercial,cvrmse,0.10291042923927307,182.33189392089844,724
Fox_office_Juana,BDG-2,commercial,cvrmse,0.33266347646713257,19.26224136352539,724
Fox_office_Karima,BDG-2,commercial,cvrmse,0.5879600644111633,71.036865234375,724
Fox_office_Margarita,BDG-2,commercial,cvrmse,0.1479874551296234,19.07785415649414,724
Fox_office_Molly,BDG-2,commercial,cvrmse,0.4678792655467987,7.2185258865356445,724
Fox_office_Rowena,BDG-2,commercial,cvrmse,0.2902071475982666,36.967777252197266,724
Fox_office_Sheila,BDG-2,commercial,cvrmse,0.2213774472475052,9.338700294494629,724
Fox_office_Susanne,BDG-2,commercial,cvrmse,0.32207992672920227,17.685943603515625,724
Fox_office_Thelma,BDG-2,commercial,cvrmse,0.23760628700256348,124.39924621582031,724
Fox_office_Vicki,BDG-2,commercial,cvrmse,0.126010462641716,147.13404846191406,724
Fox_office_Yong,BDG-2,commercial,cvrmse,0.23072117567062378,134.82569885253906,724
Fox_office_Zachary,BDG-2,commercial,cvrmse,0.1984945386648178,167.30679321289062,724
Fox_parking_Felipa,BDG-2,commercial,cvrmse,0.09160272777080536,61.672386169433594,724
Fox_parking_Lynelle,BDG-2,commercial,cvrmse,0.10041502863168716,13.049701690673828,724
Fox_parking_Tommie,BDG-2,commercial,cvrmse,0.04666481539607048,87.2723159790039,724
Fox_public_Bart,BDG-2,commercial,cvrmse,0.26893171668052673,132.39443969726562,724
Fox_public_Belle,BDG-2,commercial,cvrmse,0.14092788100242615,121.251220703125,724
Fox_public_Denny,BDG-2,commercial,cvrmse,0.08039908856153488,142.7644805908203,724
Fox_public_Lauren,BDG-2,commercial,cvrmse,0.09805970638990402,122.3600082397461,724
Fox_public_Martin,BDG-2,commercial,cvrmse,0.07294245809316635,183.96240234375,724
Fox_public_Rhonda,BDG-2,commercial,cvrmse,0.28207162022590637,107.577880859375,724
Fox_religion_Maurice,BDG-2,commercial,cvrmse,0.49648767709732056,1.7579264640808105,724
Fox_retail_Manie,BDG-2,commercial,cvrmse,0.30424264073371887,64.58723449707031,724
Fox_utility_Marian,BDG-2,commercial,cvrmse,0.4625857174396515,469.988037109375,724
Fox_warehouse_Lorretta,BDG-2,commercial,cvrmse,1.9434789419174194,17.834741592407227,724
Fox_warehouse_Pearl,BDG-2,commercial,cvrmse,0.3018805980682373,33.097801208496094,724
Panther_assembly_Carrol,BDG-2,commercial,cvrmse,0.5214168429374695,26.496252059936523,358
Panther_assembly_David,BDG-2,commercial,cvrmse,0.7802168726921082,67.07813262939453,358
Panther_assembly_Denice,BDG-2,commercial,cvrmse,0.14595216512680054,476.2304992675781,358
Panther_assembly_Gwyneth,BDG-2,commercial,cvrmse,0.16888274252414703,239.46124267578125,358
Panther_assembly_Pamella,BDG-2,commercial,cvrmse,1.87199068069458,104.38455963134766,358
Panther_education_Alecia,BDG-2,commercial,cvrmse,0.1011047512292862,208.20071411132812,358
Panther_education_Annetta,BDG-2,commercial,cvrmse,0.16518178582191467,107.38088989257812,358
Panther_education_Aurora,BDG-2,commercial,cvrmse,0.3241267502307892,124.85958099365234,358
Panther_education_Cleopatra,BDG-2,commercial,cvrmse,0.3243345618247986,27.570470809936523,358
Panther_education_Diann,BDG-2,commercial,cvrmse,0.3317645192146301,75.52731323242188,358
Panther_education_Edna,BDG-2,commercial,cvrmse,0.1514357477426529,134.03367614746094,358
Panther_education_Emily,BDG-2,commercial,cvrmse,0.167952299118042,133.21780395507812,358
Panther_education_Enriqueta,BDG-2,commercial,cvrmse,0.18044492602348328,98.65711212158203,358
Panther_education_Genevieve,BDG-2,commercial,cvrmse,0.07760585844516754,257.1848449707031,358
Panther_education_Gina,BDG-2,commercial,cvrmse,0.049558211117982864,388.9461364746094,358
Panther_education_Hugh,BDG-2,commercial,cvrmse,0.04116210341453552,607.0150756835938,358
Panther_education_Ivan,BDG-2,commercial,cvrmse,0.12142452597618103,129.8259735107422,358
Panther_education_Janis,BDG-2,commercial,cvrmse,0.3329835832118988,27.398086547851562,358
Panther_education_Jerome,BDG-2,commercial,cvrmse,0.06448604166507721,489.2621765136719,358
Panther_education_Jonathan,BDG-2,commercial,cvrmse,0.16913218796253204,7.516835689544678,358
Panther_education_Karri,BDG-2,commercial,cvrmse,0.11163357645273209,380.5451354980469,358
Panther_education_Mattie,BDG-2,commercial,cvrmse,0.40291815996170044,6.608558177947998,358
Panther_education_Misty,BDG-2,commercial,cvrmse,0.164097860455513,32.64129638671875,358
Panther_education_Mohammad,BDG-2,commercial,cvrmse,0.15296784043312073,146.53274536132812,358
Panther_education_Neal,BDG-2,commercial,cvrmse,0.3855268657207489,235.36851501464844,358
Panther_education_Quintin,BDG-2,commercial,cvrmse,0.10877753049135208,305.4963684082031,358
Panther_education_Rosalie,BDG-2,commercial,cvrmse,0.13703691959381104,62.1352424621582,358
Panther_education_Scarlett,BDG-2,commercial,cvrmse,0.26920419931411743,21.717750549316406,358
Panther_education_Shelton,BDG-2,commercial,cvrmse,0.07849201560020447,121.43318939208984,358
Panther_education_Sophia,BDG-2,commercial,cvrmse,0.058687835931777954,141.94871520996094,358
Panther_education_Teofila,BDG-2,commercial,cvrmse,0.13290931284427643,157.49183654785156,358
Panther_education_Tina,BDG-2,commercial,cvrmse,0.38358643651008606,6.972461223602295,358
Panther_education_Vincent,BDG-2,commercial,cvrmse,0.15935932099819183,142.0934600830078,358
Panther_education_Violet,BDG-2,commercial,cvrmse,0.09248697757720947,147.2025909423828,358
Panther_education_Zelda,BDG-2,commercial,cvrmse,0.1302136331796646,82.37632751464844,358
Panther_lodging_Alita,BDG-2,commercial,cvrmse,0.09282738715410233,75.2909927368164,358
Panther_lodging_Anastasia,BDG-2,commercial,cvrmse,0.15885865688323975,52.3422737121582,358
Panther_lodging_Awilda,BDG-2,commercial,cvrmse,0.07464882731437683,95.10956573486328,358
Panther_lodging_Blaine,BDG-2,commercial,cvrmse,0.14478904008865356,75.96495056152344,358
Panther_lodging_Cora,BDG-2,commercial,cvrmse,0.08211248368024826,138.51515197753906,358
Panther_lodging_Cornelia,BDG-2,commercial,cvrmse,0.1452634334564209,42.46047592163086,358
Panther_lodging_Dianna,BDG-2,commercial,cvrmse,0.11916738748550415,54.63234329223633,358
Panther_lodging_Edison,BDG-2,commercial,cvrmse,0.10358016192913055,103.08596801757812,358
Panther_lodging_Edmond,BDG-2,commercial,cvrmse,0.1601126790046692,42.27438735961914,358
Panther_lodging_Else,BDG-2,commercial,cvrmse,0.12622012197971344,43.933021545410156,358
Panther_lodging_Fausto,BDG-2,commercial,cvrmse,0.11283065378665924,50.99022674560547,358
Panther_lodging_Floyd,BDG-2,commercial,cvrmse,0.09361004829406738,160.72027587890625,358
Panther_lodging_Gale,BDG-2,commercial,cvrmse,0.06987632811069489,106.59211730957031,358
Panther_lodging_Hattie,BDG-2,commercial,cvrmse,0.08384039998054504,135.3463134765625,358
Panther_lodging_Jana,BDG-2,commercial,cvrmse,0.12763206660747528,81.27986907958984,358
Panther_lodging_Janice,BDG-2,commercial,cvrmse,0.13469086587429047,54.825923919677734,358
Panther_lodging_Jorge,BDG-2,commercial,cvrmse,0.09606543928384781,67.22720336914062,358
Panther_lodging_Kaitlin,BDG-2,commercial,cvrmse,0.1433725357055664,47.98907470703125,358
Panther_lodging_Kara,BDG-2,commercial,cvrmse,0.07433488219976425,174.6691436767578,358
Panther_lodging_Kirk,BDG-2,commercial,cvrmse,0.08426180481910706,155.8625030517578,358
Panther_lodging_Marisol,BDG-2,commercial,cvrmse,0.08732888102531433,162.03421020507812,358
Panther_lodging_Myrtle,BDG-2,commercial,cvrmse,0.15502312779426575,53.22769546508789,358
Panther_lodging_Russell,BDG-2,commercial,cvrmse,0.10417020320892334,39.42977523803711,358
Panther_lodging_Sonja,BDG-2,commercial,cvrmse,0.08763520419597626,115.10279083251953,358
Panther_lodging_Teresita,BDG-2,commercial,cvrmse,0.09058595448732376,64.17317962646484,358
Panther_lodging_Tracie,BDG-2,commercial,cvrmse,0.11763207614421844,54.64551544189453,358
Panther_lodging_Willa,BDG-2,commercial,cvrmse,0.08147814124822617,72.42710876464844,358
Panther_office_Antonette,BDG-2,commercial,cvrmse,0.11172100156545639,32.91990280151367,358
Panther_office_Brent,BDG-2,commercial,cvrmse,0.5793859362602234,12.035679817199707,358
Panther_office_Catherine,BDG-2,commercial,cvrmse,0.21381328999996185,41.77898406982422,358
Panther_office_Christian,BDG-2,commercial,cvrmse,0.3406757116317749,35.04313659667969,358
Panther_office_Christin,BDG-2,commercial,cvrmse,0.3801896572113037,4.514724254608154,358
Panther_office_Clementine,BDG-2,commercial,cvrmse,0.15440116822719574,46.50450134277344,358
Panther_office_Danica,BDG-2,commercial,cvrmse,0.4012528359889984,5.027521133422852,358
Panther_office_Garth,BDG-2,commercial,cvrmse,0.212757870554924,57.50959396362305,358
Panther_office_Graham,BDG-2,commercial,cvrmse,0.15411712229251862,72.17314910888672,358
Panther_office_Hannah,BDG-2,commercial,cvrmse,0.48080015182495117,6.0101165771484375,358
Panther_office_Jeane,BDG-2,commercial,cvrmse,0.4050118625164032,19.557424545288086,358
Panther_office_Jesus,BDG-2,commercial,cvrmse,0.23936860263347626,96.70033264160156,358
Panther_office_Karla,BDG-2,commercial,cvrmse,0.26176074147224426,35.62020492553711,358
